Year,Region,Species,Latitude,Latitude_std_err,Longitude,Longitude_std_err,Depth,Depth_std_err
1968,Northeast US Spring,Melanogrammus aeglefinus,41.9010103289961,0.184441997347622,-68.143315004847,0.234038066060376,120.529103671864,11.6459616508946
1969,Northeast US Spring,Melanogrammus aeglefinus,41.6846005214772,0.172748905337688,-68.1114780671459,0.363557241350056,98.9113504298321,11.8721516220868
1970,Northeast US Spring,Melanogrammus aeglefinus,41.6926753854846,0.174503213231873,-67.1694214011437,0.301068679728159,94.2833805608626,12.0986039666729
1971,Northeast US Spring,Melanogrammus aeglefinus,41.5150400727389,0.273998334732333,-68.86174399467,0.303354339032242,102.624061704213,11.8395399612096
1972,Northeast US Spring,Melanogrammus aeglefinus,41.5334677804366,0.233654539942859,-68.1882741965257,0.294998044171449,90.3160451498134,12.83075915926
1973,Northeast US Spring,Melanogrammus aeglefinus,41.6439954535987,0.209960088474853,-67.748520080453,0.269404280563087,102.627157678714,13.2270434040041
1974,Northeast US Spring,Melanogrammus aeglefinus,41.4876358247596,0.124931598552608,-67.5047295071872,0.409009969935747,81.3059348774329,7.58888970890225
1975,Northeast US Spring,Melanogrammus aeglefinus,41.6773380130083,0.237469804434439,-67.1364956274881,0.338373078687064,85.4875857320037,8.53760766063856
1976,Northeast US Spring,Melanogrammus aeglefinus,41.3870738724745,0.207834042008162,-68.6425448379776,0.276010817372309,87.3325304067136,9.03243481231972
1977,Northeast US Spring,Melanogrammus aeglefinus,41.6316438242608,0.181116620181515,-68.1674871098766,0.212949781549039,93.3182445100626,9.23001913809013
1978,Northeast US Spring,Melanogrammus aeglefinus,41.9928133012301,0.170063179957322,-68.1566910720981,0.249807012310623,125.751312783202,12.0883801122902
1979,Northeast US Spring,Melanogrammus aeglefinus,41.669924144388,0.178707823232096,-68.0554046109321,0.280785811221025,112.687250974038,11.5744175547103
1980,Northeast US Spring,Melanogrammus aeglefinus,41.500612820453,0.122930999415997,-67.7009685722565,0.259406422680872,71.4601414653227,9.56516762429455
1981,Northeast US Spring,Melanogrammus aeglefinus,41.660205926759,0.164195744290429,-67.9385700693408,0.260592155082717,94.7884046238779,11.5341335899989
1982,Northeast US Spring,Melanogrammus aeglefinus,41.6080510077912,0.160998951138982,-67.9516843898975,0.294443695780806,93.2231670237329,11.4560182522492
1983,Northeast US Spring,Melanogrammus aeglefinus,42.2719392612949,0.248305054090381,-68.4545592340121,0.283765861154495,127.248693508264,13.9280731245461
1984,Northeast US Spring,Melanogrammus aeglefinus,42.0189055113434,0.272755717230395,-67.6150782566747,0.391136633668312,99.1103549421352,13.7913555713424
1985,Northeast US Spring,Melanogrammus aeglefinus,41.8575750651998,0.235407012622263,-68.1443720430369,0.259460234138423,99.4769226557257,13.0669254812807
1986,Northeast US Spring,Melanogrammus aeglefinus,42.6632450738001,0.320188257840409,-67.8323834207867,0.265884395449083,122.545312950878,18.89503395962
1987,Northeast US Spring,Melanogrammus aeglefinus,41.8211316507305,0.29642997232785,-67.1916330665564,0.348499369523337,84.8708200442423,14.0285898621603
1988,Northeast US Spring,Melanogrammus aeglefinus,41.475615613946,0.225634152214786,-67.5210279547233,0.504695158618881,79.4580863163808,7.10983109407563
1989,Northeast US Spring,Melanogrammus aeglefinus,41.7485054159635,0.234113621467658,-66.9524498883038,0.326732576582574,87.6723420190175,10.9812244373663
1990,Northeast US Spring,Melanogrammus aeglefinus,42.3045451515122,0.466324481334097,-67.4895073677555,0.352714776228093,104.44694064068,17.9762379785319
1991,Northeast US Spring,Melanogrammus aeglefinus,41.6212909487538,0.344746278410733,-67.7328804881465,0.53087048138765,101.159997898951,15.1168051002221
1992,Northeast US Spring,Melanogrammus aeglefinus,41.3708373016327,0.214445700666666,-67.8091511830945,0.488556686023675,81.9382118966761,9.58380603323633
1993,Northeast US Spring,Melanogrammus aeglefinus,42.0611000210712,0.231562895548875,-67.6518247233749,0.338494486132266,118.738315751005,16.2074765277525
1994,Northeast US Spring,Melanogrammus aeglefinus,42.3737828414836,0.332019213197911,-68.3192294494712,0.292588641479975,159.351613393423,13.5559074796673
1995,Northeast US Spring,Melanogrammus aeglefinus,41.6458517239994,0.166558757218261,-67.2749704096799,0.309385448926599,94.4394151725059,14.7014103293702
1996,Northeast US Spring,Melanogrammus aeglefinus,41.39355340976,0.0983159878085317,-68.5452638438707,0.272826366688379,76.5119027473055,11.7234827952167
1997,Northeast US Spring,Melanogrammus aeglefinus,42.2234721805505,0.356892603617779,-68.8486445451605,0.425410768282678,141.380161316111,16.5782499445964
1998,Northeast US Spring,Melanogrammus aeglefinus,42.2879846345743,0.323817986558676,-68.5509462223469,0.397416317704106,144.955247289097,14.0834238384285
1999,Northeast US Spring,Melanogrammus aeglefinus,42.2279373509728,0.274286336304516,-68.5091615045065,0.283189771251011,139.162107784047,19.4905617483761
2000,Northeast US Spring,Melanogrammus aeglefinus,41.4365241925079,0.174634784781645,-68.9781895591087,0.215310628668557,87.3351294965923,14.8935435885114
2001,Northeast US Spring,Melanogrammus aeglefinus,42.4277962034295,0.203837067734397,-68.3496378092461,0.415263867486194,103.794112428553,11.1254798310044
2002,Northeast US Spring,Melanogrammus aeglefinus,41.9375886365144,0.21479343715336,-68.3664657550143,0.473538481056079,112.582778739399,17.2567015828886
2003,Northeast US Spring,Melanogrammus aeglefinus,41.7031080026244,0.116241583177029,-68.3277510285604,0.268618283902675,109.888282928246,13.6189270427793
2004,Northeast US Spring,Melanogrammus aeglefinus,41.6001779877342,0.0820835382284243,-67.8928577385548,0.113973073753135,48.8259621009407,8.69150577707748
2005,Northeast US Spring,Melanogrammus aeglefinus,41.4210817014814,0.0959093983647204,-67.9278722694755,0.387712063803432,75.5468358228995,15.2181051059236
2006,Northeast US Spring,Melanogrammus aeglefinus,42.426954208781,0.127821347358246,-68.7274801113958,0.448018687078794,157.761592384991,22.2813270848322
2007,Northeast US Spring,Melanogrammus aeglefinus,41.9694805676177,0.390394085439654,-68.0300150547318,0.391729755057072,167.993577300765,29.3054713349261
2008,Northeast US Spring,Melanogrammus aeglefinus,41.7680443650843,0.34842794400855,-68.0904971417065,0.557890585524242,111.062138232269,20.139919938977
2009,Northeast US Spring,Melanogrammus aeglefinus,41.7283853755495,0.172185764095057,-67.3488220505156,0.288835947070258,89.6290669844018,10.5957893327296
2010,Northeast US Spring,Melanogrammus aeglefinus,41.5575631165897,0.0966980822126071,-67.2912846489427,0.332991095276972,77.1199599519369,12.452619115487
2011,Northeast US Spring,Melanogrammus aeglefinus,40.8988502633002,0.208341074248093,-67.9497241969329,0.283854760021644,88.0644470417055,12.9797570840333
2012,Northeast US Spring,Melanogrammus aeglefinus,41.4520780507878,0.220746399281317,-67.7338154480882,0.274613627170305,95.3447092796302,10.3636932891393
2013,Northeast US Spring,Melanogrammus aeglefinus,41.9559585887212,0.167446137914188,-68.5985863405104,0.33659172149385,109.455637917624,20.0744498843434
2014,Northeast US Spring,Melanogrammus aeglefinus,41.5009322879558,0.126124777993417,-68.2392648971022,0.290279191371944,57.3609626768288,6.77520430865957
2015,Northeast US Spring,Melanogrammus aeglefinus,42.4784122216582,0.220842861831347,-68.8246774117409,0.238088979164774,140.06482628992,14.6402708642437
1968,Northeast US Spring,Merluccius albidus,39.9245309754048,0.234170763161014,-70.6841181782645,1.15517012275458,248.738056857959,1.99595317277402
1969,Northeast US Spring,Merluccius albidus,40.4305686403509,NA,-67.8938379385965,NA,137.535087719298,NA
1970,Northeast US Spring,Merluccius albidus,39.6140126906434,0.209924209257961,-71.894523976685,0.474841916158004,246.008043404163,2.08119986909262
1971,Northeast US Spring,Merluccius albidus,39.7152790990423,0.305354093884804,-71.1939015538887,1.4526179941601,246.688534026366,2.54522544185986
1972,Northeast US Spring,Merluccius albidus,39.9755082265236,0.281899312033697,-70.0548917234003,1.4406202639344,248.89092338411,2.30166103247088
1973,Northeast US Spring,Merluccius albidus,41.4006458935666,1.36558574385488,-68.701960029878,1.81906678301816,228.745471636708,14.4737627103666
1974,Northeast US Spring,Merluccius albidus,40.0035471135305,0.367990973900763,-70.6271302404958,0.990663364204654,243.366375952994,16.5731191942329
1975,Northeast US Spring,Merluccius albidus,40.2263337731925,0.120718772209446,-71.7858286743379,0.53428764054275,91.5341200454447,25.175253378819
1976,Northeast US Spring,Merluccius albidus,39.7684314421996,0.564567710010567,-70.8861263090761,1.1463705816509,251.291321322406,4.33994207341957
1977,Northeast US Spring,Merluccius albidus,41.8807198069841,1.06078362385531,-69.1298328872948,1.15323345344788,217.704402124799,15.2649735705526
1978,Northeast US Spring,Merluccius albidus,40.5944135553413,0.942570144181155,-70.617481475893,0.637495873638954,219.635082210609,33.5409370907483
1979,Northeast US Spring,Merluccius albidus,42.1692096378068,0.409017851731495,-70.0889187165681,0.425629566664303,143.731956584481,15.8527083972823
1980,Northeast US Spring,Merluccius albidus,40.4175190259393,0.486829392410713,-70.5608941288421,0.648739517506197,226.5829122268,16.1607321674459
1981,Northeast US Spring,Merluccius albidus,40.0145165697494,0.532666438431763,-71.7848912333719,0.587664485965172,176.189816308443,40.5980675975158
1982,Northeast US Spring,Merluccius albidus,39.9320054558592,0.294023635193627,-70.8611313769782,0.751405479613265,116.044249583674,32.2383220919187
1983,Northeast US Spring,Merluccius albidus,39.8732678613623,0.212072789298711,-71.2501676187815,0.664514020557512,248.538576088227,2.03911752193636
1984,Northeast US Spring,Merluccius albidus,40.0792474266197,0.0432857361660055,-69.8064956852667,0.643106933935627,140.123599350039,57.7377622377622
1985,Northeast US Spring,Merluccius albidus,39.6253283351783,0.422211924814197,-71.144686771445,1.19890833057885,126.759437538591,37.3330448216161
1986,Northeast US Spring,Merluccius albidus,39.8889231731146,0.184985573811527,-72.4022083728984,1.345576478869,80.6214302477467,71.5809829450689
1987,Northeast US Spring,Merluccius albidus,40.7238099519074,0.606328610898797,-69.0116645739906,0.994336873289472,169.799840525597,28.8158196240347
1988,Northeast US Spring,Merluccius albidus,40.1137445561462,0.444395665103187,-69.0729305856264,2.19641305018762,249.802312788085,3.58864915572232
1989,Northeast US Spring,Merluccius albidus,43.3161789842105,NA,-67.6732686947368,NA,211.068421052632,NA
1990,Northeast US Spring,Merluccius albidus,40.3438567964258,0.187292066433564,-68.0377061513671,1.61485284865135,251.730584230584,1.03971028971029
1991,Northeast US Spring,Merluccius albidus,41.9478617156801,0.905354783325956,-67.8938095914489,0.799195546714526,205.863091202993,31.6454045226062
1992,Northeast US Spring,Merluccius albidus,39.7031988702325,0.231682567376299,-71.6765404758624,0.489934318536488,243.959806340587,15.7712237019735
1993,Northeast US Spring,Merluccius albidus,42.3436633581795,1.37297840826084,-67.6202362352447,1.8665354576032,218.345908488684,15.8018626206229
1994,Northeast US Spring,Merluccius albidus,39.4678660709478,0.989323325776397,-71.0278616278994,2.06613647484472,132.481740273305,2.96918299092212
1995,Northeast US Spring,Merluccius albidus,40.4305686403509,NA,-67.8938379385965,NA,137.535087719298,NA
1997,Northeast US Spring,Merluccius albidus,40.263898935324,0.534269003253291,-68.1223480011773,1.04827484034728,194.259570173711,45.8615224085215
1998,Northeast US Spring,Merluccius albidus,39.9970196363636,NA,-71.0281743896104,NA,249.805194805195,NA
1999,Northeast US Spring,Merluccius albidus,39.9970196363636,NA,-71.0281743896104,NA,249.805194805195,NA
2000,Northeast US Spring,Merluccius albidus,40.4989563977837,0.234974695984541,-68.3698760052805,0.575765405026203,127.670908402265,43.1987541650573
2001,Northeast US Spring,Merluccius albidus,39.137290296116,0.436666920604276,-72.6259392812993,1.53120963579027,102.781355831112,61.1815085282854
2002,Northeast US Spring,Merluccius albidus,39.286075588925,0.544064698695709,-71.630887651725,1.2951430441632,162.613992598764,46.0110984526796
2003,Northeast US Spring,Merluccius albidus,39.9970196363636,NA,-71.0281743896104,NA,249.805194805195,NA
2004,Northeast US Spring,Merluccius albidus,41.3141565665935,1.02513947093498,-68.9590217523414,1.19636870156189,190.466751225686,35.3898024323502
2005,Northeast US Spring,Merluccius albidus,39.1153771443875,0.265198104779063,-72.9515269623827,0.566723059203451,109.697451437281,68.8309231732298
2006,Northeast US Spring,Merluccius albidus,39.4828124390244,NA,-72.1912947926829,NA,244.707317073171,NA
2007,Northeast US Spring,Merluccius albidus,39.8660639784777,0.257103598669623,-71.3243919423266,0.58156020153627,248.506893389591,2.54893886601204
2009,Northeast US Spring,Merluccius albidus,39.7838586604324,0.38002047600444,-70.7145672481548,1.02236472516087,234.88675392851,20.9698573036811
2010,Northeast US Spring,Merluccius albidus,39.9189611844324,0.51398059508509,-71.1545366672591,0.677387824441857,249.486215974861,9.66736846542788
2011,Northeast US Spring,Merluccius albidus,39.6016458081981,0.257103598669623,-71.9224974733009,0.58156020153627,245.885437468347,2.54893886601204
2012,Northeast US Spring,Merluccius albidus,39.2686939715729,0.402011552229716,-72.3719872676366,0.557302930922819,200.219109850148,37.2178790798619
2013,Northeast US Spring,Merluccius albidus,39.4448688090607,0.502672412306769,-72.2035144580932,0.563965245296012,242.5802316736,21.9040989084627
2014,Northeast US Spring,Merluccius albidus,39.7507926602388,0.257103598669623,-71.5851320152516,0.58156020153627,247.364087358419,2.54893886601204
2015,Northeast US Spring,Merluccius albidus,39.8597960960977,0.368450565760554,-70.2615242573562,1.10250683776481,201.36909312249,34.6726861239663
1968,Northeast US Spring,Merluccius bilinearis,39.8209517530675,0.151523342562796,-72.274344354054,0.307468048535648,91.6163888379066,13.9086680190304
1969,Northeast US Spring,Merluccius bilinearis,39.8565756392623,0.175596626803849,-71.9592110645735,0.269110085336636,108.167023330944,9.93205973183016
1970,Northeast US Spring,Merluccius bilinearis,41.9060504694387,0.28315829704641,-68.0526350049475,0.518922219157264,273.370239201855,24.8871061935202
1971,Northeast US Spring,Merluccius bilinearis,40.5286160599388,0.248039961160872,-70.5226574997135,0.419005553442395,132.300672329548,12.5513306480925
1972,Northeast US Spring,Merluccius bilinearis,40.6101113460542,0.282337658817969,-70.7699756287644,0.419088267778105,147.779954608605,12.9708201346711
1973,Northeast US Spring,Merluccius bilinearis,40.6453417187267,0.245001189412641,-70.4723763949715,0.436352095510181,125.787557169274,12.9995906828042
1974,Northeast US Spring,Merluccius bilinearis,41.0242490598011,0.193678083772754,-70.3058116467869,0.344837228530263,109.332358219145,11.9297754819659
1975,Northeast US Spring,Merluccius bilinearis,41.5508455721215,0.214091528465142,-69.7143001674485,0.359700651459913,129.264871730791,11.5425923883739
